Student ID,Name,Age,Gender,Branch,Average GPA,Backlogs,Attendance (%),Clubs,Skills,Internship Done,Internship Domain,Placement Status,Placement Domain,CTC (LPA),Alumni Path,Sem1 GPA,Sem2 GPA,Sem3 GPA,Sem4 GPA,Sem5 GPA,Sem6 GPA,Sem7 GPA,Sem8 GPA
d262eada-844a-4de9-a69f-0da0b670bfda,Vikram,22.0,Male,EEE,7.24,0.0,79.22,"Cultural Club, Entrepreneurship Cell","SQL, Python",Yes,Hardware,Not Placed,,0.0,,6.83,6.31,9.47,6.5,8.02,5.91,7.37,7.48
3ac5c680-d6a4-497f-8226-f2334c974315,Ravi,20.0,Male,IT,7.06,1.0,79.27,"Coding Club, Robotics, Entrepreneurship Cell","Python, SQL, Data Science, C++",Yes,Consulting,Placed,Research,8.4,Higher Studies,7.0,7.05,6.68,7.55,8.05,7.58,6.79,5.78
088a93ec-70d9-49f8-89e2-60744f1639a0,Morgan Davis,19.0,Male,ECE,7.14,2.0,73.61,"Sports Club, Literary Society, Robotics","Data Science, Python, Web Development",No,,Not Placed,,0.0,,6.04,7.94,6.13,6.79,7.56,6.38,7.69,8.6
43b9da13-ec85-4f37-bbc1-a987aff8754d,Lori Guerrero,21.0,Male,MECH,7.29,1.0,83.51,"Robotics, Literary Society, Cultural Club","Python, Data Science, C++, Machine Learning",No,,Not Placed,,0.0,,7.19,7.58,8.86,5.92,6.65,7.26,8.15,6.7
77d2b94f-1478-4c9d-9503-0b43e3c7ca9a,Amy Grant,20.0,Male,CIVIL,6.23,2.0,68.32,"Entrepreneurship Cell, Sports Club","Machine Learning, Data Science",Yes,Research,Not Placed,,0.0,,5.83,6.85,5.27,6.61,7.03,6.15,6.54,5.59
d6521e08-c2f4-4c10-a869-707cbdcbfffc,Anne Anderson,18.0,Male,MECH,6.99,0.0,82.63,"Literary Society, Robotics, Sports Club","Machine Learning, Web Development, Data Science, Python, Java",Yes,Research,Placed,Higher Studies,8.32,Job,6.85,7.35,6.01,6.85,6.8,7.18,7.33,7.56
61607459-85c7-404b-8693-da1139c6a1ca,Jeremy Dalton,22.0,Male,IT,6.96,1.0,74.22,"Cultural Club, Entrepreneurship Cell","C++, Python",No,,Placed,Higher Studies,16.32,Job,6.86,5.78,6.79,6.15,6.42,7.59,8.67,7.39
a8aa7158-2b70-4525-bc67-f831cbc84759,Jose Schultz,21.0,Female,MECH,6.85,1.0,92.75,Robotics,"Machine Learning, Web Development, Java, Data Science, Python",Yes,Research,Not Placed,,0.0,,8.57,7.34,6.22,6.38,6.75,6.41,6.01,7.15
8045b996-bee8-4c6e-ae68-463ab456572d,Rakesh,22.0,Male,ECE,6.69,4.0,77.85,"Entrepreneurship Cell, Robotics","Web Development, Data Science, SQL",No,,Placed,Higher Studies,16.7,Higher Studies,6.53,6.97,6.32,6.1,7.74,6.84,7.04,6.0
03a20375-9782-4deb-8d03-e808467b1bed,Anita,22.0,Female,MECH,6.74,1.0,89.77,"Cultural Club, Entrepreneurship Cell, Literary Society","SQL, Python, Machine Learning, C++",No,,Placed,Core Engineering,16.01,Startup,6.78,9.52,7.62,6.25,6.23,5.54,5.65,6.34
3e19fc1d-9f6a-4a65-bd54-da044dcd0009,Kevin Snyder,21.0,Female,ECE,7.32,0.0,95.24,"Coding Club, Entrepreneurship Cell, Sports Club","Java, Web Development, SQL, Python",No,,Not Placed,,0.0,,6.63,9.39,7.18,6.73,6.16,8.1,7.87,6.5
c15a09f9-e21e-46ca-a358-abfe58671262,Neha,22.0,Female,CIVIL,6.43,0.0,63.39,"Sports Club, Cultural Club, Robotics","SQL, Data Science, Java, Machine Learning, Python",Yes,Software,Not Placed,,0.0,,6.27,5.34,6.67,6.06,6.35,7.61,6.95,6.17
1be00f8e-0c8d-41d2-9673-aefbeb9e54e0,Christopher Powers,22.0,Male,ECE,7.2,4.0,90.22,"Cultural Club, Literary Society","Java, Web Development",No,,Placed,Software,17.96,Higher Studies,8.56,5.96,5.6,7.45,6.97,8.21,6.65,8.21
f84f16b3-a79f-4faf-9ef5-768968f45bce,John Costa,18.0,Female,ECE,6.96,0.0,79.44,Cultural Club,"Java, C++, Web Development, Data Science",No,,Not Placed,,0.0,,7.95,7.29,6.39,7.36,5.86,7.11,6.97,6.79
bd29ede9-cab4-423b-b448-83858de7ad6c,Joanna Pacheco,20.0,Male,CIVIL,6.76,0.0,79.14,Coding Club,"Java, Python, Web Development, SQL",No,,Not Placed,,0.0,,6.59,6.52,5.74,7.59,5.59,5.7,7.85,8.5
5c72aebd-13b1-4e59-885c-d7147bf69552,David Weber,22.0,Female,CIVIL,7.16,3.0,80.73,"Robotics, Coding Club, Sports Club","C++, Java",Yes,Consulting,Placed,Higher Studies,3.64,Startup,6.02,6.17,8.34,8.29,6.69,8.23,6.83,6.67
c561e2cb-89db-489a-a160-138467e5d714,Arjun,21.0,Male,CIVIL,7.22,0.0,91.71,Literary Society,"Python, C++",No,,Not Placed,,0.0,,6.82,10.0,7.3,6.25,6.57,8.15,7.11,5.56
8c6d768e-45bc-43ba-af52-d36e8a63b93c,Wayne Wolfe,21.0,Female,ECE,7.02,0.0,75.63,"Sports Club, Coding Club, Robotics","Data Science, SQL, Python, C++, Java",No,,Not Placed,,0.0,,6.41,8.27,6.89,6.62,6.08,7.27,7.19,7.39
390af831-a1ab-42d5-99b4-5fc59f14255a,Divya,18.0,Female,IT,7.48,1.0,66.15,"Robotics, Sports Club, Literary Society","Python, Data Science, Java",Yes,Research,Not Placed,,0.0,,6.66,7.34,8.55,7.85,7.41,7.46,7.04,7.56
45df16b6-382c-443f-bcfc-9b793875394c,Allen Rogers,23.0,Male,IT,7.62,0.0,70.79,"Literary Society, Cultural Club, Sports Club","Python, SQL",No,,Not Placed,,0.0,,7.85,8.22,8.21,6.91,7.36,8.3,6.7,7.38
3b745114-997a-4b6e-8161-126852bb2359,Vikram,20.0,Male,ECE,6.87,1.0,89.07,"Literary Society, Sports Club, Cultural Club","Python, Web Development",No,,Placed,Hardware,16.16,Startup,6.57,7.09,5.62,8.39,7.68,6.63,6.1,6.91
cbd431cc-ea7a-4c21-a1a1-a29c5228ed8d,Janice Fernandez,22.0,Female,CIVIL,7.14,0.0,61.4,"Coding Club, Literary Society","C++, Python, Machine Learning",No,,Not Placed,,0.0,,5.52,8.06,6.47,6.61,5.88,7.38,9.46,7.78
dd3fbef5-305e-406b-a453-10d62c124e45,Meena,22.0,Female,EEE,7.23,1.0,74.76,"Robotics, Sports Club","SQL, Machine Learning, Web Development",No,,Placed,Higher Studies,5.06,Higher Studies,7.77,8.53,7.92,6.46,7.14,6.39,6.29,7.34
d5bcb8d0-4094-4ded-abeb-ac31d4f8fd72,Alec Ryan,18.0,Male,CIVIL,6.99,1.0,71.87,Literary Society,"Web Development, Python, SQL, C++",No,,Placed,Consulting,14.03,Startup,6.74,6.49,7.3,6.21,7.9,6.86,6.64,7.75
bed63da0-8033-45c2-9413-d64db962c8a7,Amy Kim,22.0,Female,ECE,6.58,0.0,95.42,Cultural Club,"Data Science, Web Development",No,,Placed,Software,3.17,Job,5.59,6.76,8.93,7.86,6.62,5.13,6.17,5.59
f2e9702d-11e9-4daa-ae69-81a35d3d9e56,Erin Edwards,22.0,Female,EEE,7.16,1.0,69.23,"Cultural Club, Coding Club, Entrepreneurship Cell","Data Science, Machine Learning, Web Development, SQL",Yes,Core Engineering,Not Placed,,0.0,,7.98,6.79,6.95,7.67,5.88,7.38,7.17,7.49
3cec73da-fb25-4d16-8e81-b4f0dfca309a,Arjun,20.0,Male,MECH,7.14,2.0,95.54,Cultural Club,"Machine Learning, Web Development, Java, Python",Yes,Higher Studies,Not Placed,,0.0,,8.4,7.37,7.04,6.66,6.92,8.15,5.86,6.72
f4d67557-6900-4be1-a302-9f70f06e9cff,Rakesh,20.0,Male,CIVIL,7.5,1.0,60.72,"Sports Club, Robotics, Literary Society","C++, Machine Learning, Data Science, SQL",No,,Placed,Research,18.86,Job,7.73,8.44,6.39,7.78,6.29,9.12,6.59,7.64
e13a14ca-5911-442e-959a-8f54c559cd0f,Jennifer Parrish,22.0,Male,EEE,6.85,1.0,81.7,"Cultural Club, Entrepreneurship Cell, Sports Club","C++, Data Science, Java, Python, Web Development",No,,Placed,Core Engineering,19.3,Research,5.69,8.57,6.49,6.4,6.11,7.06,8.98,5.46
5a4c4427-d9ae-4cad-9d57-337390206c67,Anita,18.0,Female,MECH,7.11,1.0,96.22,"Sports Club, Literary Society","SQL, Web Development, Data Science",No,,Not Placed,,0.0,,6.41,6.93,4.98,7.55,9.35,6.45,7.37,7.85
7ee1fcc4-6b5a-47b8-86e9-4f441f5c1d27,Vikram,20.0,Male,IT,6.52,0.0,60.28,Robotics,"Web Development, Python, Machine Learning, Java, SQL",No,,Not Placed,,0.0,,5.96,7.67,6.2,6.05,5.56,6.52,6.92,7.24
ac25d6a8-cae2-418d-8998-53bd533fbc2a,Rahul,18.0,Male,MECH,7.17,1.0,60.05,"Cultural Club, Literary Society","Python, Data Science, Web Development, Java, Machine Learning",Yes,Core Engineering,Placed,Software,5.04,Higher Studies,7.69,4.85,7.45,6.36,8.65,7.62,7.24,7.49
b652ae99-38b5-489a-8921-057c3f05557c,Jessica Larsen,18.0,Female,IT,6.87,2.0,79.01,Cultural Club,"Machine Learning, Web Development, SQL, Data Science, C++",Yes,Software,Not Placed,,0.0,,7.08,8.18,6.56,6.69,5.67,6.26,7.53,7.01
16718639-fcb8-4f9e-8769-0baaa104bdce,Mr. Timothy Andersen,23.0,Male,MECH,7.71,1.0,65.63,Entrepreneurship Cell,"C++, Java, Web Development, Python, Data Science",Yes,Software,Not Placed,,0.0,,7.66,8.81,8.33,6.03,5.06,9.36,9.27,7.19
fe2b34d8-2db0-428d-9e5e-be5459077299,Kendra Luna,18.0,Male,CIVIL,6.58,0.0,87.67,"Cultural Club, Coding Club","Machine Learning, Data Science, C++, SQL",No,,Not Placed,,0.0,,8.72,4.51,7.1,6.68,6.88,6.2,7.4,5.19
6de59332-9364-43d0-9024-bdc6dcb33df3,Michelle Butler,20.0,Male,ECE,7.38,2.0,95.57,"Cultural Club, Robotics, Sports Club","Java, Machine Learning, C++, SQL, Data Science",No,,Placed,Higher Studies,12.84,Job,8.07,8.53,6.28,7.53,7.15,6.88,7.36,7.22
60300bc6-8bd8-4bd3-af30-1720a9a5752b,Rakesh,19.0,Male,ECE,7.2,1.0,65.57,"Sports Club, Cultural Club, Coding Club","SQL, Data Science, Python",No,,Not Placed,,0.0,,7.93,6.78,8.07,8.45,6.08,6.16,6.86,7.31
c4f9eccd-7630-48a7-b0ca-fdd8fc043f08,James Rose,23.0,Male,CIVIL,7.0,0.0,74.5,"Cultural Club, Coding Club, Literary Society","Java, Web Development",No,,Placed,Software,16.7,Startup,7.56,5.66,7.49,5.45,8.08,6.53,6.91,8.33
f0086534-91c5-4372-8aab-cdefde43dfff,Kavya,20.0,Female,CSE,6.3,2.0,79.84,Entrepreneurship Cell,"Web Development, SQL, Python, Machine Learning, Java",Yes,Consulting,Not Placed,,0.0,,5.12,7.32,6.22,5.48,8.13,6.96,4.92,6.22
5ad5cf06-364d-4c87-bcd0-129d2e8d0e87,Gina Beard,19.0,Male,CSE,6.79,1.0,95.93,"Coding Club, Cultural Club","Machine Learning, Web Development",Yes,Software,Placed,Higher Studies,17.1,Research,6.57,6.46,7.09,7.55,7.12,7.71,5.03,6.78
04d763db-93ca-4df2-97bd-fe1186f152dc,Pooja,18.0,Female,IT,7.52,1.0,61.61,Coding Club,"Machine Learning, Data Science, SQL",No,,Not Placed,,0.0,,7.65,5.82,8.14,8.14,8.22,6.19,7.72,8.24
290e3e89-4b9c-42f4-a8e5-c8cdb4146e4a,Jon Clark,23.0,Male,EEE,6.87,0.0,70.09,Robotics,"SQL, Web Development, Java, Python",No,,Placed,Software,5.66,Job,8.18,6.79,5.03,6.89,7.65,5.99,8.33,6.08
9ae1a991-524f-43ff-b030-7633a6ded1d8,Chris Brown,19.0,Female,IT,6.38,1.0,76.74,"Coding Club, Literary Society","C++, Python, Data Science",Yes,Research,Placed,Hardware,10.79,Startup,5.83,7.02,5.57,7.78,6.15,6.98,5.11,6.61
534ff70f-c4d1-447b-a0b3-c49062abd089,Arjun,21.0,Male,IT,6.77,0.0,74.06,"Coding Club, Literary Society, Sports Club","SQL, C++, Machine Learning",Yes,Higher Studies,Not Placed,,0.0,,6.19,7.27,6.23,7.24,7.26,6.53,6.94,6.47
1980f5a4-1539-40e5-a1af-8c5b7a7e67ac,Suresh,22.0,Male,ECE,7.63,2.0,78.97,Coding Club,"Web Development, Machine Learning, Python, Data Science",Yes,Software,Not Placed,,0.0,,7.54,7.85,9.57,6.38,7.02,7.08,7.7,7.88
f2311f17-9586-4a76-8511-55ffe7a37e81,Shannon Cannon,21.0,Male,ECE,7.13,1.0,76.52,"Robotics, Literary Society","C++, Java",Yes,Research,Not Placed,,0.0,,6.33,4.72,6.51,7.62,6.52,8.39,8.66,8.28
474a493b-3ced-4f2d-839f-bc501223b513,Cindy Anderson,18.0,Male,CSE,6.46,0.0,74.41,"Sports Club, Cultural Club, Literary Society","Machine Learning, Data Science, Python, SQL, C++",Yes,Consulting,Placed,Higher Studies,7.42,Research,6.86,6.4,6.69,6.26,7.46,5.96,5.65,6.44
6bb995f8-db98-4ba3-95dc-76942bf3158c,Karan,18.0,Male,ECE,6.67,1.0,98.74,Robotics,"Web Development, Data Science, Python",No,,Placed,Higher Studies,18.08,Higher Studies,7.27,6.46,5.61,6.95,6.96,6.74,7.78,5.62
dad17429-8697-486a-b168-425f46310a87,Vikram,18.0,Male,MECH,6.86,0.0,80.8,"Cultural Club, Coding Club, Robotics","C++, Data Science, Java, Machine Learning, SQL",Yes,Software,Not Placed,,0.0,,6.4,6.71,6.4,8.85,6.99,5.94,7.82,5.78
614077d3-9ec4-4a48-9773-f98d550c2fe9,Erin Cook,19.0,Male,MECH,7.74,2.0,82.6,"Entrepreneurship Cell, Coding Club, Cultural Club","Data Science, Machine Learning, Web Development, Python, SQL",Yes,Research,Not Placed,,0.0,,5.76,8.25,7.73,7.54,7.72,9.39,9.19,6.31
b5caa993-aaca-4101-b153-0f689215583a,Paul Skinner,22.0,Male,EEE,6.7,0.0,66.39,Literary Society,"C++, Web Development, Python",No,,Not Placed,,0.0,,7.18,7.35,6.28,7.63,7.13,5.42,6.47,6.1
31e1168a-81cf-4525-bd25-5cfbe0c8f901,Anita,20.0,Female,MECH,7.08,0.0,73.64,"Coding Club, Entrepreneurship Cell, Literary Society","Data Science, Python, Machine Learning, Web Development",Yes,Hardware,Placed,Core Engineering,9.94,Startup,6.57,7.23,6.07,8.29,6.37,8.13,6.77,7.2
82bbf269-aafe-4e61-8d45-67d16d902940,Rahul,19.0,Male,MECH,6.8,0.0,93.24,"Sports Club, Entrepreneurship Cell","Web Development, Python, C++, SQL, Java",No,,Not Placed,,0.0,,6.27,7.51,7.6,6.19,6.54,6.41,6.9,6.97
bdd640fb-0667-4ad1-9c80-317fa3b1799d,Daniel Doyle,21.0,Male,CSE,6.74,1.0,71.65,"Cultural Club, Robotics, Literary Society","Web Development, Python, Machine Learning",Yes,Research,Not Placed,,0.0,,5.89,7.32,7.28,8.01,6.42,6.47,6.43,6.08
536fd898-2106-4d5e-9c3d-028d03580f61,Vikram,21.0,Male,IT,6.98,3.0,79.78,"Robotics, Sports Club","Machine Learning, Python, Web Development, Data Science, C++",Yes,Research,Placed,Consulting,3.98,Higher Studies,6.73,6.39,8.91,8.07,5.21,6.55,8.2,5.8
8bf08d7a-6306-4ce1-b73c-bd6a56f73415,Karan,21.0,Male,MECH,7.22,1.0,87.92,"Sports Club, Literary Society, Entrepreneurship Cell","Python, Web Development, SQL, Data Science",No,,Not Placed,,0.0,,6.08,6.5,6.31,8.39,9.25,6.54,6.83,7.84
9f2fef1a-0bfd-4eda-8462-16b1445be974,Amit,19.0,Male,CIVIL,6.9,1.0,91.7,"Coding Club, Literary Society, Entrepreneurship Cell","Data Science, Web Development",Yes,Software,Not Placed,,0.0,,6.57,7.59,5.4,7.46,9.02,5.64,7.19,6.34
1ca2367d-88e9-4522-ad03-08c72cef4e18,Vikram,18.0,Male,CIVIL,6.9,2.0,69.61,"Cultural Club, Entrepreneurship Cell","Data Science, Web Development, Machine Learning, Python",Yes,Consulting,Not Placed,,0.0,,6.66,6.01,7.71,6.57,6.53,6.99,6.18,8.53
0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,John Atkinson,23.0,Female,CIVIL,7.29,0.0,99.88,"Entrepreneurship Cell, Sports Club","SQL, C++, Java, Data Science",No,,Placed,Hardware,10.25,Research,8.2,5.48,6.44,7.38,8.57,6.93,6.44,8.88
e21e063e-880a-4f78-add3-fa68cb176118,Siddharth,20.0,Male,EEE,6.6,2.0,72.17,"Entrepreneurship Cell, Sports Club","Web Development, Java, Python, Data Science, C++",Yes,Hardware,Placed,Core Engineering,5.37,Research,8.1,8.42,8.46,5.16,6.77,5.06,6.23,4.6
e79f9f3d-19ee-4c3b-b93c-4b0bb93b770c,David Hinton,20.0,Female,CSE,7.03,1.0,83.81,"Coding Club, Sports Club","Python, C++, Machine Learning",Yes,Hardware,Placed,Consulting,17.83,Research,7.4,7.17,6.15,7.61,6.24,6.9,8.45,6.34
e3b202b7-c97a-4855-be7f-b6583aef2cb4,Ramya,23.0,Female,IT,7.65,2.0,81.2,"Cultural Club, Coding Club","C++, Machine Learning, Web Development",Yes,Consulting,Not Placed,,0.0,,8.0,9.37,7.28,8.44,6.6,7.54,6.5,7.48
d9aa533d-fe43-4234-9114-a28fbdc3ffb1,Arjun,22.0,Male,CSE,7.08,0.0,90.32,"Cultural Club, Sports Club, Robotics","Web Development, Data Science, Python",No,,Not Placed,,0.0,,6.03,8.01,7.34,6.77,6.18,6.28,9.05,7.0
5d264b1b-6593-4659-972e-8c6882aa5c46,Mary Charles,19.0,Female,MECH,6.78,1.0,89.77,"Cultural Club, Robotics","Python, SQL, Data Science",No,,Not Placed,,0.0,,6.52,8.05,5.72,6.2,5.66,7.2,8.18,6.67
32da7a6f-a0d9-4f22-88f7-c39b6504ca70,Suresh,20.0,Male,IT,6.6,1.0,95.58,"Sports Club, Coding Club","Python, SQL",Yes,Hardware,Not Placed,,0.0,,6.84,5.23,6.21,7.66,6.03,5.69,7.65,7.46
7a2db846-4ad0-4a12-93e3-1942b63ccc6a,Rakhi,18.0,Female,EEE,7.1,1.0,63.66,"Entrepreneurship Cell, Coding Club","C++, SQL, Web Development",No,,Not Placed,,0.0,,8.98,6.95,5.44,6.6,7.5,7.53,5.91,7.93
b372e073-3bc3-4744-8d72-b409b437bec4,Pooja,22.0,Female,EEE,7.12,1.0,68.6,"Coding Club, Entrepreneurship Cell","Web Development, Machine Learning",Yes,Consulting,Not Placed,,0.0,,7.67,8.07,7.94,6.94,5.75,6.0,7.27,7.34
eda7dd14-e1dd-45d4-94d9-0f4b4389bc5a,Vikram,18.0,Male,CIVIL,7.15,0.0,70.7,"Sports Club, Cultural Club, Coding Club","Machine Learning, Python, Web Development, C++",Yes,Hardware,Placed,Software,11.83,Higher Studies,5.93,9.38,7.55,7.96,7.46,6.55,5.69,6.7
d453f867-b97e-4224-891f-691217abb863,Derrick Nunez,22.0,Female,EEE,7.61,0.0,78.22,"Cultural Club, Entrepreneurship Cell, Sports Club","SQL, C++, Machine Learning, Data Science",No,,Placed,Hardware,18.15,Job,6.51,8.07,7.5,9.08,8.18,8.14,5.61,7.76
24e6f44d-1431-4cab-bb8c-bd746a2f3fc4,Kavya,21.0,Female,CIVIL,7.26,2.0,65.55,"Entrepreneurship Cell, Sports Club","C++, Java, SQL, Data Science, Machine Learning",No,,Not Placed,,0.0,,7.92,7.11,5.33,6.1,6.47,8.51,8.33,8.33
5681efaa-1d34-4718-b768-8fcbd545c64a,Ramya,19.0,Female,CIVIL,7.08,0.0,84.79,Literary Society,"Data Science, SQL, Machine Learning",Yes,Research,Not Placed,,0.0,,5.79,8.82,7.03,6.92,7.67,6.01,7.75,6.62
eb2d6b14-9358-4445-a059-9244270f2b97,Vikram,20.0,Male,IT,7.31,0.0,75.09,Coding Club,"SQL, C++, Machine Learning, Data Science, Java",Yes,Hardware,Not Placed,,0.0,,7.58,7.31,10.0,8.12,6.87,6.04,5.39,7.2
3f4df561-f319-4125-87f1-94f9c1156d6d,Alex Hernandez,23.0,Female,CSE,7.07,2.0,80.85,Cultural Club,"C++, Data Science, Python, Java",Yes,Research,Not Placed,,0.0,,8.27,7.7,10.0,7.03,5.37,7.17,4.58,6.47
b9493906-939f-44eb-be5e-215ec47cc30b,Vanessa Santiago,21.0,Female,EEE,6.88,0.0,80.7,Entrepreneurship Cell,"SQL, C++, Machine Learning, Python, Web Development",Yes,Software,Not Placed,,0.0,,5.71,5.38,7.37,7.17,8.54,7.24,6.6,7.0
f3bd333c-d11c-49d2-aab6-c5707c17d5e3,Anil,21.0,Male,ECE,6.5,1.0,64.68,"Entrepreneurship Cell, Sports Club","C++, Web Development",Yes,Software,Placed,Consulting,8.09,Job,6.18,4.9,8.04,6.43,7.84,7.29,5.17,6.19
3df76a69-bc45-444a-bc1f-dff0331d58bb,Christine Harris,19.0,Female,EEE,7.26,0.0,76.92,Sports Club,"SQL, Java",No,,Placed,Hardware,17.39,Higher Studies,5.69,6.46,8.05,8.01,7.26,6.55,7.83,8.24
dfed2c43-e256-46dc-8f54-86b7c7b5b2bc,Marc Moore,22.0,Female,IT,6.62,1.0,77.45,Robotics,"Java, Machine Learning, Python",Yes,Software,Not Placed,,0.0,,5.33,8.76,5.76,6.18,8.32,5.25,7.76,5.59
406bf02d-a97a-4f4e-bc10-871bba4f4b03,Mercedes Miller,23.0,Male,IT,6.98,0.0,99.52,"Robotics, Entrepreneurship Cell, Cultural Club","Data Science, Java, C++, Machine Learning, Web Development",No,,Placed,Higher Studies,14.29,Research,8.15,5.43,7.41,7.58,4.94,7.8,7.88,6.69
a9f79877-b3cc-47e0-ae92-58298ad0033f,Pooja,23.0,Female,EEE,6.87,0.0,89.44,"Cultural Club, Literary Society","Web Development, C++",Yes,Consulting,Placed,Core Engineering,7.68,Startup,6.39,6.6,6.31,5.57,7.15,7.59,7.51,7.82
b18753e6-d457-4ad9-a867-a096edd877c8,Christopher Park,22.0,Female,ECE,6.69,4.0,77.85,"Entrepreneurship Cell, Robotics","Web Development, Data Science, SQL",No,,Placed,Higher Studies,16.7,Higher Studies,6.53,6.97,6.32,6.1,7.74,6.84,7.04,6.0
f8140102-7de1-4dfe-9072-5b5ca2814044,Gregory Cook,22.0,Male,IT,6.82,2.0,62.61,"Entrepreneurship Cell, Robotics, Cultural Club","Python, Java, Web Development",Yes,Core Engineering,Placed,Consulting,10.89,Startup,6.52,6.05,7.12,8.62,7.32,6.75,6.71,5.44
d56a9c52-c8a5-4d7c-a94e-c385b4bdaa1e,Meena,18.0,Female,ECE,7.19,0.0,93.96,Sports Club,"C++, Machine Learning",No,,Placed,Software,11.87,Job,9.22,7.06,8.07,7.22,6.18,6.96,5.09,7.69
ec50ace4-80a5-4e65-afa2-855967c96204,Michele Collins,19.0,Male,ECE,6.75,3.0,92.82,"Robotics, Literary Society","Machine Learning, Data Science, Python, C++, Web Development",Yes,Core Engineering,Not Placed,,0.0,,7.68,6.98,7.07,6.37,6.69,7.51,4.99,6.68
e3d3d84d-c2c2-47be-973d-ff0134e43764,Ravi,19.0,Male,ECE,7.74,0.0,92.89,Sports Club,"Java, C++, Web Development, Python",Yes,Research,Not Placed,,0.0,,6.16,8.1,6.53,7.68,6.2,9.65,7.7,9.88
3176d704-ea5d-4648-a7bf-782afab74ad2,Priya,18.0,Female,MECH,6.66,2.0,84.86,"Cultural Club, Literary Society, Robotics","Web Development, Data Science, Python",No,,Placed,Research,3.66,Research,6.52,7.84,5.95,4.47,6.77,6.86,7.14,7.73
f897f7c9-c52e-467b-963b-4aea6460a95e,Karan,22.0,Male,MECH,7.05,1.0,78.8,Coding Club,"Machine Learning, Python, Data Science",No,,Not Placed,,0.0,,7.17,5.62,7.32,7.75,8.52,8.41,6.3,5.33
88598ace-c60e-4023-9879-0b36f582a4d4,Anil,21.0,Male,ECE,7.14,0.0,60.16,Literary Society,"Machine Learning, Web Development, Java",No,,Placed,Higher Studies,19.99,Startup,7.68,6.8,5.29,7.33,8.01,8.28,6.62,7.15
5eecb91a-59c7-4d57-9459-156aa03c8e85,Suresh,19.0,Male,CIVIL,7.16,1.0,84.92,"Sports Club, Coding Club, Entrepreneurship Cell","Python, Data Science",Yes,Core Engineering,Not Placed,,0.0,,7.42,6.5,6.15,6.68,8.21,6.66,8.05,7.65
9e5a732a-e22b-4a58-ad09-6600cce23a8a,Meena,20.0,Female,MECH,6.88,2.0,72.73,"Coding Club, Sports Club","Machine Learning, Data Science",Yes,Software,Not Placed,,0.0,,6.2,6.62,6.44,6.93,7.63,7.29,7.2,6.76
614ff3d7-19db-4ad0-9dd1-dfb23b982ef8,Mark Diaz,18.0,Female,CIVIL,6.89,0.0,85.37,Sports Club,"Machine Learning, SQL, Data Science, C++, Web Development",Yes,Higher Studies,Placed,Higher Studies,14.57,Startup,6.34,6.85,6.15,6.18,8.09,8.0,6.56,6.92
a6aa59e5-dc08-4f29-92d3-3488d0c30018,Brandy Flores,23.0,Male,CSE,7.33,2.0,91.85,Literary Society,"C++, SQL, Web Development, Java",Yes,Consulting,Not Placed,,0.0,,8.31,7.86,6.03,7.36,8.96,5.18,6.81,8.16
b11af726-2d5d-4395-a901-a768ebd14b0c,Monica Anderson,18.0,Female,IT,7.13,0.0,79.47,"Sports Club, Cultural Club","Web Development, Machine Learning, Python, Java, Data Science",Yes,Core Engineering,Placed,Core Engineering,19.64,Higher Studies,8.3,6.1,6.54,8.45,7.03,6.86,5.66,8.07
14dd5061-5557-46f8-a67e-ddcedf8f4197,Brenda Bailey,20.0,Female,EEE,6.94,1.0,99.98,"Robotics, Entrepreneurship Cell","Machine Learning, Web Development",No,,Placed,Consulting,16.08,Higher Studies,6.34,6.27,6.93,7.89,8.59,6.79,6.96,5.79
f80590f0-0249-4a09-be3b-1a40ca0553a2,Richard Alvarez,21.0,Female,CSE,7.23,2.0,88.92,"Coding Club, Sports Club","Java, Web Development",No,,Not Placed,,0.0,,6.7,6.68,7.28,6.54,8.3,7.09,8.02,7.21
c194f97f-00e3-4026-95b6-de85390239d9,Edwin Nunez,19.0,Male,EEE,7.54,1.0,89.69,"Entrepreneurship Cell, Sports Club","SQL, Python",No,,Placed,Core Engineering,13.93,Higher Studies,6.72,6.8,6.65,9.63,9.06,7.3,7.42,6.76
8bae295e-902a-405c-bd9f-fe599bc0fa93,Ralph Howe,23.0,Female,ECE,6.88,0.0,62.61,"Cultural Club, Literary Society, Sports Club","Python, Web Development, Data Science, Java, Machine Learning",Yes,Software,Placed,Software,10.54,Startup,7.33,6.08,6.23,7.5,6.5,7.15,7.45,6.78
4336ffe5-6631-46a7-8c53-b74c0c9fa6e6,Jonathan Ayala,20.0,Female,CIVIL,7.53,3.0,93.61,Entrepreneurship Cell,"C++, Java, SQL",Yes,Consulting,Not Placed,,0.0,,6.37,6.8,8.7,8.99,4.84,7.11,9.92,7.48
6242fa0f-2ed2-4190-8a42-001d66379069,Anita,22.0,Female,IT,6.96,1.0,92.82,"Entrepreneurship Cell, Cultural Club, Sports Club","Data Science, C++, SQL, Web Development, Python",No,,Not Placed,,0.0,,8.99,6.17,6.45,6.85,7.84,7.21,5.71,6.47
3cb3288e-c8f2-4355-a90e-23f3668e899b,Divya,22.0,Female,MECH,6.49,0.0,71.11,Cultural Club,"Web Development, Python, SQL, C++",Yes,Research,Not Placed,,0.0,,8.16,7.12,6.52,7.78,4.62,5.56,6.51,5.66
